zip_code,location,infected
6f6e9d62-b981-4243-94a9-b5a439bc32e1,Hanga Roa,false
d139af26-c141-44f1-a2ad-871ed38d9406,Dhaka,false
c371640a-0d0d-4568-aca1-360799830c9a,Lilongwe,false
28b35cab-dd9e-4a2a-8ec5-a332a0f79684,Fortaleza,false
d49567ca-460f-4814-84e4-4961088fe648,Santa Cruz de Tenerife,false
24651303-5b61-4148-8e88-f74ce2871f99,Roseau,false
51510c88-3ef2-4873-b2b5-7a29fdb5fd67,Honiara,false
acbbe550-440b-44de-82de-0d7f2e7e0d6b,Fortaleza,false
dbf40a24-9941-434f-a284-d85df6774da1,Lisbon,false
d3648dd0-6c20-46c6-9e31-88f5e558a0d0,San Fernando,false
7deab2e9-88a2-476f-a637-f567d277fc88,São Tomé,false
d2a172b2-ea38-4f6b-a671-e6746ac4915b,Djibouti (city),false
8cc26a14-89da-485e-9d26-d3602b01fadc,Istanbul,false
a735332e-cfa0-4cbd-80f0-047ef585226f,New Delhi,false
3172d0ee-6949-4b60-8f5e-00868514b518,El Aaiún,false
b5f963f7-a399-42fa-9a44-f7c46f690311,Kuala Lumpur,false
e1fdca81-0e69-4eed-b81d-d852847ffaeb,Perm,false
95322476-313a-459c-8b01-c99d77065770,Harare,false
a41d7e83-85a3-4ef9-b9eb-ed7a50796f8b,Wonsan,false
76b4ee41-5a3e-483b-9816-346e8602ea7b,Lilongwe,false
1fe7ed98-2ee2-46f2-9012-13d4cf5d7d03,Jamestown,false
5b857da5-e163-4595-a0c4-48b9720468b7,Dalian,false
6cfb2c06-9a89-4b58-8762-38dd1ab59ca2,Yangon,false
7e1c0ac0-c0be-41ef-8ba7-d301e312af3c,Simferopol,false
850f0bae-c5ed-4522-ad87-926ac7d56047,Anadyr (town),false
ad6416f9-b733-4367-921d-8350a30cdb9d,Lilongwe,false
a9d6e61b-fa3f-4056-8657-a095771dacd5,Kandahar,false
b442009c-0fbb-40db-aa70-acfa0d8367e6,Road Town,false
29e2681c-87e9-4d79-9c64-88c66c176b94,Yangon,false
ee78262f-1a85-462c-a46f-5976d96f735d,Mamoudzou,false
08e90682-8a60-481a-9581-b385d257918b,Seattle,false
067c50a2-2572-4a49-a433-0ffbea4e9933,Shillong,false
6f6770d7-778a-4a95-8994-fbd784aaaf3a,Vatican City,false
5e46c62b-1990-4747-840b-59b77cf49197,Arequipa,false
b9fa04f0-5f7e-408a-8f9f-8f08f3e3dfe9,Dededo,false
ddb0709b-77c6-41fc-9250-6bc68e02df07,San Antonio,false
63f50966-6384-4287-aaed-601f6fe5bd72,Multan,false
168bbd8d-28d9-4877-9338-1e5ae7b127be,Port Said,false
5bdfc3d8-e57e-4c61-97cb-8b170c71aeb2,Guatemala City,false
c6c99aee-f24f-4aab-b30b-1ad6b6c2a713,Changchun,false
a807b19d-7154-4fa1-b47e-4f4b3cab9a19,Split (city),false
6f6ee169-02d5-40fe-95fe-a03f5197f362,Wuhan,false
434df425-e121-4bac-98f9-ce0a024c7340,Pittsburgh,false
76d39d7a-c96e-498f-b342-d8f822ca952d,Padang,false
2d27237c-5948-47d6-b61e-349b26553382,Taiyuan,false
51bdd131-28ba-49f7-8182-3a9523ea0083,Porto Alegre,false
1606930b-f076-4ba7-92ec-0daedc984faf,Jacksonville,false
4a961938-7955-4f5f-a28f-adbbceac321d,Kiev,false
eb2e0224-e405-488f-90e4-2d8f0d4f2086,Tunis,false
a234402c-fb63-48e7-a9f6-87c7bceef9f0,Dushanbe,false
61e44ef3-c368-46ea-9541-02f344c081f4,Mendoza,false
28ae4b99-2e39-4f95-b6ea-a1b6523adb06,Colombo,false
21d7905f-3bb6-41e5-b97a-b27dfd965411,Malabo,false
7f46ec4b-8eca-4331-ae13-913bdf8246fa,Shigatse,false
c4332262-c802-4d88-9b0e-3fab3f6620c6,Thessaloniki,false
0b702b03-4583-4b91-ba95-dddfab8eddcf,Port Blair,false
6f7116e6-eea6-4aa1-bb66-824244b6105b,Punta Arenas,false
1ac1c0b8-5bcc-406a-8fad-2b7af0382d5c,Vancouver,false
fe306cff-62ff-470e-a6fc-bd9358ccaefd,Zagreb,false
b6f98ec4-af66-4153-b2b7-4ca41ae2131d,Maputo,false
d09e53b3-820d-4607-a0b7-cdb3b3b2fbcd,San José,false
08f388a4-1b1a-447e-86af-d7627ad75689,Vientiane,false
57c24708-e7aa-40a4-b22c-2f1660ec994c,Glasgow,false
97048fd0-eac4-48fe-8baa-82c721f7e99b,Amsterdam,false
122c597b-9c03-4c9f-a76e-3306fc3908fc,Konya,false
91beb660-fdb8-402e-8343-8c4846767883,Honiara,false
49e90593-4536-408e-a969-242a24d10af4,Detroit,false
a6e2803e-b513-4ebb-bd49-29a460fe647e,Kano,false
334984be-ca6a-4c4c-9b97-c536b4331039,Arbil,false
1455f3e2-59d5-479f-ace6-d82a06a6cb38,Düsseldorf,false
77d9ebb1-0b06-488c-bafc-5068d45bacd8,Port-au-Prince,false
32925b87-73f4-4339-b442-0b385cadf53b,Cork (city),false
b848debb-34f3-4df4-90bb-a66ae5cab37e,Nicosia,false
c4d5e468-741e-4f5b-8d31-683c9586ee79,Hobart,false
f5c9122b-9f67-4fd9-858f-21740dd2fb4b,Chişinău,false
873d539b-69a7-492a-ac81-26de2927d796,Phuket (city),false
21ee1b49-c67b-466c-955a-1b617e80e296,Phoenix,false
f84cbad6-3c3e-4ece-8f90-11ae9d3f0aa6,Iquitos,false
aeb69734-a986-4057-9919-ad4bfaa39539,Thessaloniki,false
b9bab687-f171-49bf-b19e-9766164a2b99,Espoo,false
91ea8101-5ccb-41f3-9d14-c6d70c20b64a,Hanga Roa,false
ad03a58e-0dc1-4fd9-a665-e0c6534ccf92,Puerto Williams,false
d4a471e7-5246-41be-9150-9e0d19f434ff,Monterrey,false
5eefa962-3779-4ee8-b3a0-656119e0008e,Stanley,false
012877c1-230b-4835-9edf-4f35c86c61a7,Johannesburg,false
4b9ade53-8fbc-450d-9171-7f3486677c44,Charlotte,false
39101c6f-26e8-4c54-90aa-299cd117370c,Islamabad,false
20d8048f-f1a3-4c16-8ce2-00f409ec9e6a,Medellín,false
3a2b863b-5d9c-4301-b986-d3f05d483db5,Santa Cruz de Tenerife,false
a14eebb1-d677-4055-b941-d5db007d470e,Mashhad,false
cff86b0e-a4b9-4956-aaf2-14ac4f6cef13,Da Nang,false
1bf32102-c1bf-4a71-b834-9b387704de53,Simferopol,false
62d2e6c5-8402-42dd-b3de-a0974415f563,Johor Bahru,false
0843911d-7497-4d8a-bc39-7e8454460968,Espoo,false
20ad0454-bdce-4353-ba7a-c0fbea039bf6,Moroni,false
4f33c818-426c-452d-a233-b212c498f11a,Vatican City,false
83bf56e6-1041-49d9-b81c-5457c658bf7b,Saint-Pierre,false
fa0b871f-630f-4f1a-9f11-1ab8fbc7d9cc,Pattaya,false
914856f7-dd60-4c7f-84ff-180bf3f679f6,Bandung,false
f10d72e6-6887-4387-9f30-8d9d8dd006d6,Ankara,false
ddd3653b-c9c6-41f2-9f6e-916c616972ec,Gibraltar,false
93b45b32-3ed0-45d5-bc62-3a4167d5d3ac,Nicosia,false
4635785b-fcb2-42bd-bad4-58795552c1b3,Jakarta,false
ac515d6d-cadc-4f9d-99f5-971eb28ce33f,Muscat,false
4050a647-1c06-4cd4-b5bf-24302301faac,St. George's,false
daf040a4-e165-47a8-be0a-96221c6dc5fa,Saipan,false
5a3488c2-e820-4a65-a276-370d2037a17b,Dededo,false
41399f3a-18dd-4120-970b-735903d35ffa,Makassar,false
fee8f5a3-4cf5-4aae-9140-c9a509c4321b,Kinshasa,false
c59420b8-c163-48aa-bb7c-156d90137dcd,Chiang Mai,false
2f1c38bb-9144-4cc9-94a0-eaaa152a5b29,Hanoi,false
5603011c-0542-4941-b168-9c1bc19702c0,Thimphu,false
9862e861-396d-4069-919f-38ff5a9edbc6,Belfast,false
44499605-0c28-40c8-bd65-704913602815,Ipoh,false
84757723-ad18-4bdf-9f8e-86e47d4b9bbb,Davao City,false
c39c17a5-88dd-4668-af00-1bd7a8972bf2,Gdańsk,false
1c745e2c-49e3-4bac-ad39-619733587cdc,Dublin,false
7d8ccb33-c816-4108-90cd-f8096dc40613,Gaziantep,false
12383d3d-e292-4453-a43e-b2cb62972e0e,City of San Marino,false
73d9f6ff-7ebf-4ed0-b6fc-fa264e8d42f3,Ürümqi,false
bbff3a9c-0ced-4f5f-acf9-d16ab88e7fd2,Luanda,false
f81feaa0-fe8e-4449-aa32-293180917841,Las Palmas de Gran Canaria,false
a48a9018-d21f-4000-86d7-3d26bf9c9724,Roseau,false
55154e3d-2a92-4418-901c-87d9ff831979,Mamoudzou,false
f9c3dfbf-0872-4021-9e52-de153c4b5d51,Tskhinvali,false
a1f3d5f6-b6d1-4bbf-b222-13c5c6dcb0c0,Hai Phong,false
730cb503-9bb8-4337-8b12-638573015b24,Lviv,false
1e2097a3-edd0-41bb-86f0-0fde98733a16,Sarajevo,false
92e8bf03-7b2a-484c-99b3-12ea1794fbfb,Gdańsk,false
a44adef3-9c5f-4cce-99de-bf765427693b,Rotterdam,false
2711a5ab-65e5-4b27-a473-32a1b65760af,Yamoussoukro,false
7dbd7df5-22e1-47ce-bd4d-6de87c0c59af,Manila,false
22c1e98b-1be0-4001-b4f6-2b55a5ff1211,Thessaloniki,false
a8a0d559-7956-4479-b708-9466844f880c,Murmansk,false
fa63afa8-772e-4b3f-aeda-f0cde6018141,La Paz,false
fd3666ef-45e8-452c-94a5-55be32eb6260,Jeddah,false
8a236095-0943-405d-93d9-ead0373152d4,Valparaíso,false
794cb660-3442-44fb-8807-f8738a0d0005,Zanzibar City,false
c035c35e-67c0-4032-b07c-adeb8b6047c2,Yakutsk,false
c294395b-1298-4eaf-a4ce-71e34b26735f,Batticaloa,false
20deddd9-7c99-42f0-8317-68c034c91bb6,Amsterdam,false
d406f784-c94a-4c1e-96d5-947bdca36b32,Zamboanga City,false
e0a10652-7a2b-4128-a94b-f78a6a214f27,Davao City,false
0a05fadd-bd70-4ea1-9fa4-34c7051a8cb1,Sri Jayawardenapura-Kotte,false
27f50eb7-ad0f-4c17-b520-1db21fe14f8f,Vientiane,false
b71d62ed-afb8-440a-9be9-0d4805f2a561,Bern,false
8a17caaa-a279-478e-9088-1ada3682d494,Mata-Utu,false
4e6f4cb2-f495-4da8-bddc-c869bb618229,Iquitos,false
13042ba6-a130-4290-9cbd-603d60d7ac3b,Guayaquil,false
17b3a0e2-547d-4e56-8fef-a3e9907adbf0,Santiago,false
210cc0b1-23a9-4724-aa25-020cdceb93e2,Nanning,false
d0a92ff0-8c74-452f-8ca7-8c46d768ac16,Cape Town,false
d915de1b-8a86-470d-b5c0-8b164f202593,Espoo,false
02e0b456-1292-4f74-b6ac-95b0d1078a90,Winnipeg,false
4637bada-883d-40d6-a4de-95a455e7c51d,Amritsar,false
2564dc26-88e9-4292-9a5a-84bbb02cfb31,Nouakchott,false
2cd1f247-c2cc-4563-b816-b537d4df3856,Panama City,false
a1a9ad83-69ca-4af6-9988-ed5c122dc38e,Bandar Seri Begawan,false
9eb7add0-c842-4e3e-874d-a07c49aa9e80,Vladivostok,false
f124cf3e-44d5-4755-b3e2-14cc16cb6f3b,Montevideo,false
5218240e-e343-483a-b4ec-76ccbce12348,Amman,false
8c0f714a-2337-49ca-a231-422fb3cf0209,Tartu,false
8ba0554e-ee51-40ed-9d4f-44294e5b9dd9,Tiraspol,false
09dd9455-1806-4f32-b4d4-24129f660792,Melekeok,false
87ce62d0-30d8-478e-8a9f-a2f77f5be413,Baku,false
0bb8f15f-2dbc-4cdd-ae30-b12be4ac2c70,Shijiazhuang,false
8f94a0cf-66fd-4512-8f6b-309158d5f166,Papeete,false
6315d36b-91d0-4655-af89-5b88b0524e26,Tampa,false
cb78f05f-c9ae-4109-b26c-8daef4b367f5,Brisbane,false
682e93d4-d7ff-4de9-b370-155acbe58c7a,Vienna,false
0929201c-9e7e-4a04-9dc0-95df1d1cfb79,Kharkiv,false
682077d5-2422-4470-a42f-cb1122ca4659,Simferopol,false
80ad4a70-988c-434e-8d35-0f961afc36dd,Kyoto,false
6b9b47e7-5856-48b3-8cea-2f30f10f0ff3,Macau,false
9ce97ba7-5373-41ee-8c22-57fda73a09c3,Kigali,false
7c051d99-97f9-4cb8-b284-d47f00510104,Kharkiv,false
07a753d6-e42d-42e4-84e2-dc33192e74de,Antwerp,false
1f42141c-23f6-404c-9263-ca45ebf60cdd,Tagbilaran,false
7247f9a5-c5a2-4a1a-b850-25b0e1489208,Prague,false
67e2a55f-75b3-457b-b8cb-7fe8d97536a1,Memphis,false
99520770-6c94-45a1-8a68-0156835ab9bd,Dallas,false
5fd408ce-443c-499b-a085-90c817177bb1,Makassar,false
3f7240ef-7847-4187-8e64-716ae5bd1f13,Bangui,false
50011f24-41d8-4af7-82d2-e4ac411668eb,Forked River,false
39218819-0cda-4d90-b445-8ec584a03dcc,Vaduz,false
bd53df51-046c-41b5-b1cc-25e6268694b9,Valparaíso,false
9cc5639c-1b58-4f76-a378-978bc71983d0,Hanga Roa,false
6a64625a-ca8f-4391-a505-9aa75cfde99d,Porto Alegre,false
0955c826-3472-48a6-a954-38bef3d9038d,Amsterdam,false
4c00de3d-c0bb-4a4e-9a54-d90b6b1d6e68,Ipoh,false
67427bfa-3137-4c35-abff-3ba52169713c,Bandar Seri Begawan,false
e2ef2981-8ab2-49eb-8e1c-ba367585c2eb,Houston,false
56b1ff02-5de3-400d-b3e7-8e3db6a88d40,Helsinki,false
da3177fd-f2f7-48f9-b572-383909a5692b,City of Halifax,false
746a3378-aa6f-4e17-8429-1d87d8f70701,Chiang Mai,false
a663e798-f8bf-41c5-bb82-74d4ecb55b23,São Tomé,false
ce2ad4d2-a629-4160-9660-be3b42837027,Jamestown,false
226df388-e860-43ab-b0ae-16ae54bba940,Port of Spain,false
31ffe1de-09a4-4638-8742-413afb5d7179,Hamburg,false
1b263844-0bd3-489b-9585-24aebe87faeb,Chittagong,false
5e5701ff-86be-4c25-a59e-443f3062ad2f,Lahore,false
ddfd1df6-cac8-4676-b251-bd1cfa635217,Gaborone,false
25e82727-1bed-46a0-9c5b-7b0192121d95,Serekunda,false
5e8b0957-2c90-4a1c-b269-cdfd5d8e626a,Makati City,false
f56621d7-3a0e-419d-ad2b-9ef4b7de4fa1,Almaty,false
c8de1dce-020f-4740-8444-7c10a6edcec7,Philadelphia,false
eda1ccce-de84-4b5b-ae37-81b71d56fb30,Santa Cruz de Tenerife,false
f14ad573-e564-4e12-b203-4261b485e082,Minsk,false
11a48ae1-d529-4ab1-ab2f-685a997dcd5f,Libreville,false
1805a183-cc7c-4e0a-8722-bb83cd7e5ff2,Kawasaki,false
c48f0637-f3a2-44e6-b429-9e899e5ee8f8,Turin,false
54a95ab8-2f83-49e1-878f-d7cc5002a715,Phuket (city),false
2bbd9910-7403-4bf8-bd37-9dcf26ea80d2,Incheon,false
64b3ed4c-0a5e-492e-9c37-a5728db9b8cd,Alor Star,false
71370d7c-73f7-465b-8f9b-2dde94411077,Cali,false
9ed1c38e-4fe1-4662-acfd-122639d3b295,Bratsk,false
697d36c1-9eff-4514-8227-9b560b4df578,Pyongyang,false
6b632809-80e7-4323-bfa8-b0cfc5ffb231,San Carlos de Bariloche,false
340f2833-75e0-4945-a40f-70e0fcd41c5f,Medan,false
ab7d1136-acb5-4349-bb82-ecf8014719c9,Mendoza,false
61d06321-474c-43b9-b12f-d034b39d0de0,New Delhi,false
c3a179f1-4e06-4692-abc2-0329f9f9dc7a,Brazzaville,false
45147450-f3be-420a-8f03-b663c94c1aa5,Riverside,false
1d4b53c0-e762-49f1-9259-669348c6af52,Montevideo,false
9c14279b-0514-4104-9624-12699ab0bef4,Ulan Bator,false
186f8e45-3a43-4f31-a6c9-ffc9983a3161,Brisbane,false
fe771d24-435c-4487-8844-93bd4287f7d9,Alexandria,false
1938b71e-36b6-4d62-bb27-0906e857e1e1,Jinan,false
fef3cbfc-6811-4c9d-976f-56a8bfc9c0d0,Kingston,false
c8bedaf8-bf8d-45af-a249-0b653ad6e9f7,Pune,false
48489120-8e0c-4864-a526-1ce3f106396f,Zürich,false
86790e38-de39-49c6-bb99-c2ef7656574a,Avarua,false
8be420be-3b0a-44fe-ac93-601c599785ee,Fort-de-France,false
b02a6427-ac28-4ae7-80f9-e0c0d2ad1958,Tijuana,false
40f1adf0-1fc2-4ef3-bb4a-3e963a99953a,Sabha,false
e8b6499c-7cca-4766-8f9c-7c5bb3d6ee69,Gaborone,false
d8233c9a-9757-425e-b232-f9c8d249ea21,Alexandria,false
e026e1d6-71da-4b3b-815d-cc6c902ffd3f,Stanley,false
66fbd883-9b67-4566-bdfe-56624fec7dd4,Hangzhou,false
237f2bb8-a88a-42d9-a862-10854fa1a6e8,Malabo,false
af6ec112-6322-4e1b-8469-8956335b1000,Nakhon Ratchasima,false
c4f002aa-ac21-43f5-b718-7daae80499ff,Cebu City,false
b3a1549e-286f-4db9-9c10-df41f9adce60,George Town,false
28c3ac95-4875-4403-8a3a-4792b1785ec4,Gold Coast,false
2060c466-2e3c-40b4-9b4b-20d086a5ca8a,Gothenburg,false
1c06f9d3-82f1-44b7-bc0b-51300a956411,Lilongwe,false
44117751-4373-4e54-88c5-c113946a67cc,Astana,false
ad17fea4-24c2-4a7a-9979-0c37c9fad9f1,Basse-Terre,false
9688b6ba-643a-409e-adc4-367a6a61bf89,Dibrugarh,false
2efd7d06-8a07-4d93-bb71-92be8f8cc7c3,Nairobi,false
f4d86118-e0eb-4e86-8147-30006307e737,Batticaloa,false
7918dc3e-5364-40e3-8bdf-cf3e08b5259a,Astana,false
c0e50768-7f4f-49ee-a0ea-3b64019580de,Osaka,false
96b6c7ad-0bb5-4766-aa0d-103842ba1016,Porto Velho,false
cbaa4c6a-085d-4548-be23-e96c1e7cb16a,Libreville,false
57475327-fd47-4803-95bd-fb511c7c5efe,Quezon City,false
7247436c-97a0-44d4-a5ab-a29d91dd5d8a,Shillong,false
9edccf79-ee05-451f-8e52-575c6b1ff0ec,Kharkiv,false
8ad3856f-e5b8-4d31-9fb1-79cdf5390f62,Valparaíso,false
3f1c7728-c043-4abb-9031-cfc3989dbf0e,Jacksonville,false
148073d2-f775-4e55-8b9a-440ab8c109b2,Tórshavn,false
8a6700a3-a4e7-42b6-bc78-9a9d7565c988,Luxor,false
ecf28c54-f211-4927-8dd0-43e670160d2e,Makati City,false
ed852e39-b223-43b9-9df6-c37ae54d0b3b,New Orleans,false
8a9e40c4-8eee-4e05-84c6-228dcaeaa867,Strasbourg,false
e86abc79-7ec2-4b58-abdf-350445fd9aa0,Thimphu,false
f12a60c5-2422-4522-9919-18ed5a9be350,Durango,false
bbe04562-fb8d-4cda-b95a-cb523651a3fc,İzmir,false
d7ca2c97-a162-4e6c-930a-e1b80e9c475d,Winnipeg,false
2af06496-690d-4df5-9800-9f51b72bf0c9,Cuiabá,false
822bea1e-2a1c-415b-9c58-6ddbda0dd1b8,Dongguan,false
c2e8c9e0-321c-4d42-9d07-c30bbc58735c,Handan,false
7a186c73-4841-477d-b615-d6e4e29b9c9a,Bahía Blanca,false
6271a77d-a218-4c7c-8681-bf7f6997cc46,Tallinn,false
84a4f6a4-8dc9-40bf-bc8d-c19e079c21dd,Cincinnati,false
4a879f38-d1cf-4e82-8f54-3fee99e6cf52,Asmara,false
9cc8acb4-2240-4fd0-b4dd-d728d38a10db,Tirana,false
90829bca-d96c-4e71-95ba-be968f1e6e52,Amman,false
88d72a08-c792-450c-9e90-509aeef65b89,Córdoba,false
cb3c6d68-6be4-405f-9ed1-d230815910db,Okinawa,false
a6cd594f-18e7-41a9-9a87-1131c4e993ea,Miami,false
2dc6ba70-fb5f-4c3d-99c1-3054545da142,Aarhus,false
e3ef0a47-fd43-4ce5-8536-0328d45a706b,Port Moresby,false
99d6797c-79ba-4821-9f47-62754de88708,Kaliningrad,false
aefebc12-a188-4764-83c5-fce897efb5f8,Ludhiana,false
af958ae2-2950-47b6-a06f-b5235809f81b,Gaza,false
5be8919a-fae8-4ded-a760-19a06cf3da4a,Antananarivo,false
2b614ee4-b72a-4864-98f2-0ae27ef06ce5,Tripoli,false
f90ab7fd-e272-4601-9bc3-33d938205e3c,Tagbilaran,false
48ae91a2-a54e-4249-a19b-7b80b3f749cd,Horta (Azores),false
ff59f5d8-f52c-40a5-9d5b-f9d2fad267bc,Mwanza,false
880b002e-91ca-44df-8d6a-f42b35df0dcc,Porto Velho,false
6e3a25e6-8ca8-42cd-aba3-ea4fe145117c,Chaguanas,false
32a9fbd0-f3a7-4e79-8f3d-ad6e0a1e272e,Juneau,false
6c5ea5c6-e7dd-44e6-9709-6480eccba84e,Barranquilla,false
0b00bfdd-1252-4bde-ae6b-c4d8506413c4,Suva,false
09c191ac-987a-497a-8eb4-ae97ad16d0f9,Cannes,false
371f6828-9719-4c7c-b1e7-ad11a05b8df7,Thessaloniki,false
cb287675-3756-427e-bff6-081313f2c16f,Bridgetown,false
40fd45f6-522f-4ff8-98bd-90e15b599ede,Agartala,false
8190ca40-f7eb-424b-894f-f0a5d1eb0438,Hat Yai,false
46d2ca7d-e039-40f5-948a-7f2c0cd59db2,Marrakech,false
9910d6d7-2e4e-4059-ae1d-37566de602be,Tamale,false
6540981c-52be-4312-9693-376c4815f8c9,Francistown,false
584e8da7-2f74-4d28-8832-dd15b4368a14,Majuro,false
fa6eda34-e546-4cd8-b571-227878e3b1dc,Banda Aceh,false
490d29da-3665-4ba5-8758-4634b09f81b3,Durban,false
ee3b38d3-8437-418c-b690-71dd395a9642,Moscow,false
e118774c-b1af-49db-af74-7ece6bdee074,Marseille,false
fb0c7eb3-8223-41e6-8f48-92725752ba2d,Lisbon,false
07d98ab4-0254-4755-91cd-5828fc6fcc57,Beirut,false
c5c47288-2d5e-42c1-95c5-664293b1f3ba,Bucharest,false
2887dfc2-71ed-420f-85d9-494a2c709307,St. John's,false
11d3376f-749a-4911-bc78-78627bca3bdc,Dublin,false
2e8389fa-8598-4eb9-bdca-a340f501d83c,Prague,false
cf57af47-4128-4857-b2f9-6b495b63e635,Kyoto,false
60c49421-3e76-45d5-bc59-accefc11832f,Port Hedland,false
1883c62e-41b7-4dc7-8503-81b2d3e7d70e,Ambon,false
36529ecc-9b6d-45c0-8554-0b8c14179835,Dunedin,false
78780c33-282e-4908-ad64-61586757113a,Kota Kinabalu,false
e5a3c8ba-1e75-49fa-86da-8504563959dc,Port-au-Prince,false
e00d737d-2745-4e45-a1f5-39b429c1a68d,Siem Reap,false
e44fac62-9229-454d-b676-86fa4f60eb15,Xining,false
c086e5f4-7d48-4a49-9438-e8c5c5ff4572,Zagreb,false
5d06428b-e471-402b-8ebb-8655f2834b8e,Nassau,false
20a97b23-7f78-411b-9ab4-78b1bb4fee98,Daegu,false
f3266a71-b9fc-4a62-acb6-0f580c728d29,Mata-Utu,false
e27c55d3-8397-43ce-bf27-6c98633ccf2f,Lhasa,false
4f004923-5c8a-4eed-836f-ee740b954377,Nakhon Ratchasima,false
1be5bce5-7458-4a88-93c6-ced8543c2489,Durban,false
f1e81bd6-7629-4a7d-93f5-1f1f3c80592e,Pago Pago,false
921ef192-e40b-43ea-a832-8797a1024610,Kinshasa,false
d2610fb4-4df4-41de-b50b-e29302957183,Libreville,false
9b2df07e-22c2-4daf-aedf-0f1ca665c426,Hanga Roa,false
60007faf-9091-432d-a906-958ce472748f,Johor Bahru,false
66f1fbd6-1673-42a4-944c-596389b8aba0,Nizhny Novgorod,false
55cc1837-3b05-4b71-9cf8-0e8c3bfd2345,Valparaíso,false
eae28d82-142c-4f83-9de5-5442d40a877f,Nanjing,false
ceb728b2-bdba-49c0-b4f4-8a951a9c4cf8,Sana'a,false
43259b66-b2cf-4a10-a02c-209639175b9e,Dili,false
5ecff8be-24a1-4537-b976-e3808771726f,Lanzhou,false
d58892cb-d0a7-4836-87e6-b574acd0b9b6,Tamale,false
777a4a22-fd53-4e8d-844d-a1400f5cf72f,Alofi,false
2f5cab6a-f18d-4c51-bb1c-7f06258f1f6e,Hyderabad,false
79298e9e-6129-4ee1-8184-8c17b36b892e,Singapore,false
8286a4b2-e69b-418f-a38b-e7735775adf5,Cartagena,false
b8b3b643-6ed0-4b01-b404-b8b4f6cb7332,Juneau,false
bac099cc-e679-4c3e-97d0-19bd4a7ab4a7,El Aaiún,false
dad7ccaa-6459-48a0-b9aa-1d9c6a4bc36e,Toronto,false
01207efa-15f0-4636-870f-60bb63e74fce,Omdurman,false
e5e57981-215d-438a-a178-c1fbb98621a4,Vladivostok,false
26415d82-ef33-42b4-af95-5546ce004574,Nashville,false
909172c7-0733-4630-be2e-ed06d493b4c3,Mashhad,false
f6f38cbf-9b93-469e-bf77-c390decc4b1d,Cayenne,false
523b25c9-aa25-4999-bcc7-65209a750d29,Mandurah,false
2e353120-1972-477a-b2c6-87d13629e292,Kinshasa,false
25f7adfc-3540-4ead-9a57-b2a55778b109,Tijuana,false
898bf479-d9bf-4645-8c72-c6a3ee7dc378,Palma,false
0afed8c6-9047-40e0-a28a-0522b8a9ca21,Gaborone,false
01bb3042-ddeb-4858-98c8-d98af2ee46fa,Bratsk,false
a3c803bb-8214-45f8-994e-34914a16ec98,Barranquilla,false
69ee480e-acc9-4272-aa32-eb3182a857b6,Hagåtña,false
1f7d2fe9-9a00-4a55-9c15-0d772c169882,Kolkata,false
3cea2bfd-858e-4b88-a6e2-dfe5860ca261,Gothenburg,false
96dbf8b4-6352-4d3d-9cf8-f372d8bcbf84,Las Palmas de Gran Canaria,false
bfcab9b2-f767-400d-a8ce-98c9e240c85e,Shijiazhuang,false
d1974ea0-4002-4a24-b4b0-20d65dc33031,Yaoundé,false
26aef1f5-b4a9-4691-9cea-54479aeb7408,Taipei,false
859f5f62-b3e2-4bc1-821c-9824e33eb834,Chaguanas,false
0f348adf-1adc-4ffe-be0f-e1a992acff49,Moscow,false
55e742ff-5a33-4acf-b834-21d7d4806ab5,Marrakech,false
c19067e9-470a-4ec1-b5e8-75abc26a868c,Hobart,false
0f812b30-117b-4d60-b557-ad556ef7dd7f,Seattle,false
9dcfe013-32cb-4e28-b6d4-ae397243c58b,Bursa,false
bbb07a78-b1a7-4a73-8963-6e87fd461265,Munich,false
8b23ecbd-848a-499e-8486-ddf85a8b12be,Bulawayo,false
bc5f8098-75ba-4a00-84d9-f0bdd1a7de91,Hargeisa,false
7fdc04a7-6598-4512-a0da-fcf99fc4eb35,Melekeok,false
1793a3e3-a3e9-4b8f-b67d-2294369e8aff,Ilhéus,false
4edad294-e6d6-4a23-98ab-c6e2c233822a,Mexico City,false
461fc35a-d7af-475e-a3ba-729e821ceb73,Zagreb,false
7359a741-cc19-4f39-b0f0-b33d0b4903eb,Maceió,false
1b3be51c-d914-4187-b8f1-5bbff18bcb67,Tabriz,false
aa434d98-350e-417a-847b-bd00b86a80d6,Surat Thani,false
9234ad23-a8d3-4e0d-9237-d76b51461b56,Manzini,false
eff794fb-6324-475c-ac0e-f3792dc75d84,Rio Branco,false
014d1ed9-1f64-42fb-8809-35fdefa5f0f2,Bucharest,false
d5a08146-dbf1-4a27-9ed6-7354024c7366,Cotonou,false
e7f2729f-3f33-4d6c-9540-8b876e239644,Adak,false
b710bafd-33ce-433a-b7a4-132041b4887d,Assis,false
d224d282-9878-49f2-922d-4fd099d80600,Minsk,false
a7246a0e-819c-4f07-83b3-e614b51d1807,Tamale,false
470af873-436f-448e-a1ee-7f2a7424599f,Port-au-Prince,false
bef79b05-69ec-4e34-be41-8768cf00043b,Chiang Mai,false
ed81c2fc-a9a9-4383-a35b-27851f0a1c5d,Bursa,false
e8abeffc-e8da-476d-b969-6eaf946f9cc0,Novosibirsk,false
b2b66657-1eee-40b4-b049-dcdf90cc232a,Amritsar,false
